maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,season,moonrise_time_class,sunrise_time_class,moonset_time_class,sunset_time_class
0.5833333333333334,0.7222222222222221,0,12.6,8,1,16,22,34,34,30,9,45,0.6326530612244897,0.0,1003,29,10,119,0.10638297872340426,0,0,0,1,0
0.8055555555555555,0.7777777777777777,0,13.3,9,10,7,4,48,48,45,19,0,0.061224489795918366,0.0,997,44,10,294,0.3404255319148936,1,2,0,3,0
0.5277777777777778,0.3611111111111111,0,11.6,7,1,60,5,23,22,23,5,23,0.3061224489795918,0.0,1009,22,10,266,0.06382978723404255,1,0,1,2,0
0.5,0.4166666666666667,0,11.6,6,1,53,5,21,21,21,7,17,0.33673469387755095,0.0,1011,19,10,46,0.06382978723404255,1,0,1,2,0
0.861111111111111,0.8055555555555555,0,13.4,9,9,80,12,41,41,41,12,2,0.16326530612244897,0.0,991,38,10,338,0.1276595744680851,2,1,0,0,0
0.611111111111111,0.47222222222222227,0,11.6,7,1,22,3,26,26,28,21,0,0.19387755102040816,0.0,1008,25,10,74,0.23404255319148937,1,2,1,3,0
0.33333333333333337,0.3888888888888889,0,8.7,6,6,63,7,26,26,26,11,2,0.2959183673469387,0.0,1015,23,10,303,0.2127659574468085,3,0,1,2,0
0.33333333333333337,0.19444444444444448,0,8.7,5,1,5,10,18,18,18,24,0,0.5816326530612245,0.0,1012,16,10,331,0.23404255319148937,3,2,1,3,0
0.5833333333333334,0.6388888888888888,0,13.9,7,1,73,22,27,27,23,8,72,0.7653061224489796,0.0,1000,23,10,78,0.1276595744680851,2,3,0,2,1
0.7777777777777778,0.6666666666666666,0,11.6,8,10,15,4,42,42,41,30,0,0.08163265306122448,0.0,1006,41,10,299,0.5531914893617021,1,2,1,3,0
0.861111111111111,0.861111111111111,0,13.4,10,10,46,5,50,50,46,12,0,0.07142857142857142,0.0,998,43,10,202,0.23404255319148937,1,2,0,0,0
0.5555555555555556,0.6944444444444443,0,12.7,8,8,100,24,39,39,33,14,42,0.5918367346938774,0.0,1005,32,10,282,0.2553191489361702,0,1,0,0,0
0.33333333333333337,0.3611111111111111,0,8.7,6,7,59,2,27,27,29,14,0,0.15306122448979592,0.0,1014,26,10,283,0.2553191489361702,0,2,1,0,0
0.3055555555555556,0.16666666666666669,0,8.7,5,4,68,12,17,17,17,9,0,0.7244897959183673,0.0,1016,13,10,338,0.0851063829787234,3,2,1,0,0
0.8055555555555555,0.8055555555555555,0,13.3,9,9,0,5,41,41,41,16,0,0.09183673469387754,0.0,999,39,10,302,0.2765957446808511,1,0,0,1,0
0.36111111111111105,0.4166666666666667,0,8.7,6,1,0,12,22,24,22,5,0,0.5306122448979591,0.0,1015,18,10,46,0.0425531914893617,0,0,1,1,0
0.5555555555555556,0.611111111111111,0,8.7,7,7,60,22,36,36,32,1,3,0.5510204081632653,0.0,1003,29,10,255,0.0,0,1,1,0,0
0.8055555555555555,0.8888888888888888,0,13.9,9,10,0,16,44,44,42,6,27,0.2040816326530612,0.0,994,41,10,34,0.10638297872340426,2,0,0,3,1
0.33333333333333337,0.4166666666666667,0,8.7,6,5,41,6,20,20,20,9,0,0.39795918367346933,0.0,1017,20,10,307,0.14893617021276595,3,2,1,0,0
0.2222222222222222,0.2777777777777778,0,8.7,5,4,26,5,15,15,15,13,43,0.520408163265306,0.0,1019,15,10,112,0.1702127659574468,3,0,1,1,0
0.5833333333333334,0.6944444444444443,0,13.3,7,1,47,22,35,35,31,23,28,0.6020408163265305,0.0,994,31,10,63,0.3829787234042553,2,0,0,2,1
0.4444444444444444,0.5277777777777777,0,8.7,6,6,66,24,31,31,28,12,0,0.8061224489795917,0.0,1003,24,10,316,0.14893617021276595,0,3,1,2,0
0.638888888888889,0.6944444444444443,0,12.7,8,9,29,15,37,37,36,19,18,0.2755102040816326,0.0,1002,36,10,265,0.2553191489361702,0,0,0,1,0
0.36111111111111105,0.2777777777777778,0,8.7,5,7,13,7,28,28,29,5,2,0.2551020408163265,0.0,1009,25,10,39,0.06382978723404255,3,0,1,1,0
0.3055555555555556,0.2777777777777778,0,8.7,5,1,12,7,16,16,16,21,0,0.5408163265306122,0.0,1014,14,10,319,0.2127659574468085,3,2,1,3,0
0.19444444444444442,0.25,0,8.7,5,1,15,0,14,14,14,3,0,0.36734693877551017,0.0,1017,14,10,228,0.0425531914893617,3,2,1,3,0
0.5833333333333334,0.47222222222222227,0,11.6,7,8,4,7,33,33,34,12,3,0.19387755102040816,0.0,1011,31,10,211,0.23404255319148937,1,0,1,1,0
0.5833333333333334,0.5277777777777777,0,11.6,7,1,34,6,25,25,26,24,3,0.2755102040816326,0.0,1005,24,10,333,0.2553191489361702,1,2,1,0,0
0.5,0.6388888888888888,0,12.8,7,1,33,25,35,35,30,7,27,0.7551020408163265,0.0,1003,28,10,350,0.10638297872340426,2,0,0,1,0
0.8333333333333334,0.8333333333333333,0,13.9,9,10,0,17,43,43,41,11,43,0.23469387755102042,0.0,993,41,10,93,0.19148936170212766,2,0,0,1,1
0.4444444444444444,0.49999999999999994,0,8.7,7,7,33,9,28,28,30,6,1,0.2551020408163265,0.0,1012,30,10,320,0.10638297872340426,0,0,1,1,0
0.7777777777777778,0.7499999999999999,0,13.3,9,1,70,18,39,39,37,19,5,0.32653061224489793,0.0,996,36,10,28,0.3191489361702128,1,0,0,2,0
0.5,0.6666666666666666,0,10.5,8,7,85,24,39,39,33,17,46,0.6020408163265305,1.2,1002,33,8,176,0.2553191489361702,0,3,0,2,0
0.5555555555555556,0.6388888888888888,0,12.6,7,1,12,24,30,30,27,16,36,0.846938775510204,0.0,1004,26,10,250,0.23404255319148937,0,2,0,3,0
0.6944444444444445,0.6666666666666666,0,12.8,8,8,11,5,36,36,37,14,2,0.13265306122448978,0.0,1008,35,10,109,0.2553191489361702,1,2,0,3,0
0.5555555555555556,0.5833333333333333,0,12.9,7,8,26,11,31,31,33,17,32,0.24489795918367344,0.0,1005,32,10,321,0.2553191489361702,1,0,0,1,0
0.5833333333333334,0.47222222222222227,0,11.6,7,1,55,7,26,26,27,22,6,0.2551020408163265,0.0,1008,26,10,15,0.23404255319148937,1,2,1,0,0
0.8055555555555555,0.6666666666666666,0,13.0,9,1,73,1,33,33,35,22,0,0.10204081632653061,0.0,1001,32,10,272,0.2127659574468085,1,1,0,0,0
0.4722222222222222,0.49999999999999994,0,8.7,7,8,24,13,33,33,33,8,5,0.2755102040816326,0.0,1009,32,10,356,0.14893617021276595,0,0,1,1,0
0.36111111111111105,0.3333333333333333,0,8.7,6,6,43,8,27,27,28,8,0,0.28571428571428564,0.0,1015,23,10,315,0.14893617021276595,0,2,1,0,0
0.7499999999999999,0.8333333333333333,0,13.9,9,8,89,17,42,42,39,33,46,0.28571428571428564,0.0,994,39,20,269,0.5744680851063829,2,3,0,0,1
0.4444444444444444,0.3888888888888889,0,10.2,6,7,85,13,29,29,29,13,0,0.3775510204081632,0.0,1013,26,10,288,0.2553191489361702,3,1,1,0,0
0.5277777777777778,0.6666666666666666,0,12.9,8,8,65,26,45,45,35,6,25,0.5714285714285714,0.0,1000,34,10,78,0.10638297872340426,2,3,0,2,0
0.611111111111111,0.611111111111111,0,12.5,8,1,0,17,30,30,29,22,3,0.4693877551020408,0.0,1004,27,10,256,0.2553191489361702,0,0,0,1,0
0.33333333333333337,0.3611111111111111,0,8.7,6,1,74,5,23,24,23,8,0,0.2959183673469387,0.0,1015,19,10,80,0.10638297872340426,0,1,1,0,0
0.4444444444444444,0.6666666666666666,0,9.3,6,7,68,24,36,36,30,20,71,0.683673469387755,1.1,1003,30,10,137,0.2765957446808511,0,1,0,0,0
0.8333333333333334,0.8888888888888888,0,13.9,10,1,13,17,38,38,36,33,2,0.32653061224489793,0.0,992,36,10,266,0.44680851063829785,2,0,0,1,1
0.38888888888888884,0.25,0,11.6,5,1,15,4,14,15,14,27,3,0.4897959183673469,0.0,1014,13,10,353,0.2765957446808511,1,0,1,1,0
0.5277777777777778,0.49999999999999994,0,8.7,7,8,60,12,34,34,35,12,1,0.24489795918367344,0.0,1005,32,10,289,0.19148936170212766,0,0,1,2,0
0.19444444444444442,0.2222222222222222,0,8.7,5,1,87,2,16,16,16,10,0,0.3571428571428571,0.0,1016,13,10,284,0.1276595744680851,3,1,1,0,0
0.38888888888888884,0.611111111111111,0,10.1,7,1,0,24,31,31,27,11,26,0.8163265306122448,0.0,1005,27,10,85,0.19148936170212766,0,0,1,1,0
0.4444444444444444,0.3055555555555555,0,11.6,6,8,5,-4,29,29,32,19,0,0.08163265306122448,0.0,1013,31,10,303,0.3404255319148936,3,2,1,1,0
0.8333333333333334,0.8055555555555555,0,13.4,9,10,50,3,49,49,45,19,1,0.061224489795918366,0.0,998,44,10,298,0.36170212765957444,1,2,0,0,0
0.5277777777777778,0.6666666666666666,0,11.9,7,8,24,26,43,43,34,5,23,0.6122448979591836,0.0,999,33,10,75,0.0851063829787234,2,0,0,1,0
0.638888888888889,0.7499999999999999,0,13.8,8,9,29,22,45,45,39,14,46,0.3775510204081632,0.0,996,38,10,89,0.2553191489361702,2,0,0,1,1
0.888888888888889,0.9166666666666666,0,13.9,10,1,0,17,40,40,38,22,1,0.2755102040816326,0.0,990,37,10,262,0.3404255319148936,2,0,0,1,1
0.41666666666666663,0.3888888888888889,0,8.7,6,1,13,2,20,20,20,18,0,0.28571428571428564,0.0,1013,17,10,290,0.23404255319148937,0,0,1,1,0
0.38888888888888884,0.3611111111111111,0,8.7,6,1,39,10,22,24,22,6,4,0.4591836734693877,0.0,1012,20,10,137,0.06382978723404255,0,0,1,2,0
0.7777777777777778,0.7777777777777777,0,13.1,9,1,100,15,36,36,36,16,4,0.2755102040816326,0.0,999,35,10,98,0.23404255319148937,1,1,0,0,0
0.2222222222222222,0.1388888888888889,0,8.7,4,4,28,6,16,16,16,17,0,0.510204081632653,0.0,1019,13,10,311,0.1702127659574468,3,2,1,3,0
0.19444444444444442,0.1388888888888889,0,8.7,4,4,2,3,16,17,16,27,0,0.38775510204081626,0.0,1013,15,10,294,0.2765957446808511,3,0,1,1,0
0.25,0.2222222222222222,0,8.7,5,6,42,5,24,24,25,16,3,0.26530612244897955,0.0,1020,23,10,291,0.2978723404255319,3,0,1,2,0
0.6666666666666666,0.7499999999999999,0,11.0,8,7,31,24,41,41,35,7,75,0.520408163265306,0.7,994,35,10,115,0.10638297872340426,2,2,0,0,1
0.2222222222222222,0.3333333333333333,0,8.8,5,4,12,12,19,20,19,15,66,0.6428571428571428,0.0,1012,19,10,117,0.2553191489361702,1,0,1,1,0
0.36111111111111105,0.6388888888888888,0,10.5,6,1,33,24,30,30,27,13,64,0.846938775510204,0.1,1006,27,9,63,0.1702127659574468,0,0,0,2,0
0.38888888888888884,0.5833333333333333,0,4.3,7,1,8,23,26,26,24,22,79,0.9285714285714285,1.2,1007,24,8,66,0.3191489361702128,0,0,1,1,0
0.7222222222222222,0.8055555555555555,0,13.2,9,9,91,20,40,40,36,15,6,0.3775510204081632,0.0,1005,35,10,126,0.2765957446808511,1,1,0,0,0
0.7777777777777778,0.8888888888888888,0,13.9,9,1,0,19,40,40,37,11,15,0.346938775510204,0.0,1000,36,10,293,0.19148936170212766,2,0,0,1,1
0.13888888888888895,0.1388888888888889,0,8.7,4,1,7,9,12,13,12,15,0,0.7551020408163265,0.0,1015,10,10,277,0.23404255319148937,3,0,1,1,0
0.25,0.25,0,8.7,5,6,49,12,27,27,27,7,0,0.36734693877551017,0.0,1016,23,10,262,0.1276595744680851,3,2,1,0,0
0.4722222222222222,0.611111111111111,0,12.4,7,1,83,21,31,31,28,10,15,0.6530612244897959,0.0,1006,27,10,346,0.1276595744680851,0,3,0,2,0
0.33333333333333337,0.3333333333333333,0,8.7,6,1,51,6,20,20,20,12,0,0.38775510204081626,0.0,1014,15,10,317,0.1276595744680851,0,2,1,0,0
0.5277777777777778,0.6944444444444443,0,10.7,8,7,87,24,40,40,33,11,80,0.5816326530612245,0.0,998,33,10,230,0.19148936170212766,2,1,0,0,0
0.4444444444444444,0.47222222222222227,0,8.7,6,8,60,4,29,29,32,15,14,0.16326530612244897,0.0,1012,31,10,315,0.2765957446808511,0,1,1,0,0
0.7777777777777778,0.8055555555555555,0,13.9,9,8,100,18,39,39,37,27,20,0.33673469387755095,0.0,998,37,20,280,0.48936170212765956,2,3,0,0,1
0.8055555555555555,0.7499999999999999,0,13.3,9,1,54,17,36,36,34,19,0,0.3571428571428571,0.0,1001,33,10,115,0.36170212765957444,1,0,0,2,0
0.19444444444444442,0.16666666666666669,0,8.7,4,1,35,7,17,17,17,8,0,0.5306122448979591,0.0,1020,12,10,289,0.1276595744680851,3,2,1,0,0
0.36111111111111105,0.3611111111111111,0,8.7,6,1,59,12,23,25,23,12,0,0.4999999999999999,0.0,1012,19,10,281,0.1276595744680851,0,3,1,2,0
0.5,0.3611111111111111,0,11.6,6,7,0,3,26,26,28,23,0,0.18367346938775508,0.0,1009,26,10,298,0.2553191489361702,1,2,1,3,0
0.8333333333333334,0.7499999999999999,0,13.2,9,1,25,10,35,35,36,18,3,0.19387755102040816,0.0,1000,35,10,85,0.2553191489361702,1,0,0,1,0
0.638888888888889,0.5555555555555555,0,11.6,7,1,9,8,28,28,29,29,1,0.24489795918367344,0.0,1008,28,10,344,0.2978723404255319,1,0,1,1,0
0.5,0.4166666666666667,0,8.8,5,6,41,10,28,28,28,14,58,0.32653061224489793,0.0,1013,26,10,252,0.2553191489361702,1,0,1,2,0
0.2777777777777778,0.25,0,8.7,5,1,45,8,17,17,17,12,6,0.5306122448979591,0.0,1015,16,10,61,0.1276595744680851,3,0,1,2,0
0.41666666666666663,0.4444444444444445,0,11.6,6,6,44,13,27,27,26,13,3,0.4285714285714285,0.0,1015,25,10,318,0.2553191489361702,1,2,1,0,0
0.19444444444444442,0.3055555555555555,0,8.7,4,5,94,11,17,17,17,27,0,0.673469387755102,0.0,1017,16,10,299,0.3191489361702128,3,1,1,0,0
0.638888888888889,0.7499999999999999,0,13.9,7,1,54,23,39,39,33,22,35,0.5408163265306122,0.0,996,33,10,235,0.3191489361702128,2,0,0,2,1
0.41666666666666663,0.3611111111111111,0,11.6,6,1,48,-2,19,19,19,18,66,0.22448979591836735,0.0,1009,18,10,292,0.19148936170212766,1,2,1,0,0
0.13888888888888895,0.027777777777777776,0,8.7,4,3,36,6,11,12,11,12,0,0.6632653061224489,0.0,1017,8,10,265,0.2127659574468085,3,2,1,0,0
0.2777777777777778,0.2777777777777778,0,8.7,5,1,52,8,19,19,19,6,3,0.4897959183673469,0.0,1016,16,10,57,0.0851063829787234,3,0,1,2,0
0.5,0.49999999999999994,0,8.7,7,8,18,21,41,41,37,8,0,0.38775510204081626,0.0,1006,33,10,261,0.14893617021276595,0,2,1,3,0
0.7222222222222222,0.7499999999999999,0,13.3,9,10,43,10,43,43,42,13,9,0.13265306122448978,0.0,1001,41,10,300,0.2553191489361702,1,0,0,2,0
0.41666666666666663,0.6388888888888888,0,11.9,6,6,29,26,32,32,27,21,89,0.9387755102040816,1.7,1002,27,5,87,0.2553191489361702,2,2,0,3,0
0.4722222222222222,0.6666666666666666,0,8.2,6,7,100,24,35,35,30,38,100,0.673469387755102,0.0,999,30,10,119,0.7021276595744681,2,1,0,0,0
0.861111111111111,0.7777777777777777,0,13.4,9,1,29,4,38,38,39,7,0,0.09183673469387754,0.0,995,35,10,4,0.06382978723404255,1,2,0,0,0
0.5555555555555556,0.611111111111111,0,9.2,7,1,100,23,31,31,28,20,73,0.7142857142857142,0.0,1001,28,10,51,0.2765957446808511,0,1,0,2,0
0.2222222222222222,0.11111111111111109,0,8.7,4,4,10,8,12,12,12,7,32,0.7755102040816325,0.0,1020,11,10,316,0.06382978723404255,3,2,1,3,0
0.9166666666666666,0.8333333333333333,0,13.4,10,10,69,4,49,49,46,17,0,0.061224489795918366,0.0,991,44,10,227,0.2978723404255319,1,1,0,0,0
0.4722222222222222,0.4444444444444445,0,8.7,6,1,87,14,26,26,26,14,0,0.4897959183673469,0.0,1013,22,10,325,0.19148936170212766,0,1,1,2,0
0.5277777777777778,0.6388888888888888,0,8.7,7,7,38,22,34,34,30,9,21,0.6020408163265305,0.0,1005,29,10,67,0.10638297872340426,0,2,1,0,0
0.5555555555555556,0.6388888888888888,0,12.5,8,7,61,22,41,41,35,9,69,0.4693877551020408,0.0,1000,35,10,186,0.14893617021276595,0,3,0,2,0
0.16666666666666663,0.2222222222222222,0,8.7,5,4,70,10,15,16,15,23,0,0.673469387755102,0.0,1013,14,10,288,0.2765957446808511,3,3,1,2,0
0.5833333333333334,0.47222222222222227,0,11.6,7,1,12,9,22,24,22,29,2,0.4183673469387755,0.0,1009,21,10,111,0.2978723404255319,1,2,1,3,0
0.19444444444444442,0.2222222222222222,0,8.7,5,5,97,2,17,17,17,16,13,0.3571428571428571,0.0,1017,16,10,350,0.1702127659574468,3,1,1,0,0
0.33333333333333337,0.2777777777777778,0,7.1,5,1,49,-2,17,17,17,27,33,0.26530612244897955,0.0,1014,16,10,302,0.2765957446808511,3,0,1,2,0
0.13888888888888895,0.25,0,8.7,5,1,22,-1,12,12,12,4,0,0.4081632653061224,0.0,1017,12,10,76,0.06382978723404255,3,2,1,3,0
0.8333333333333334,0.861111111111111,0,13.4,9,1,63,18,41,41,38,16,0,0.31632653061224486,0.0,997,36,10,105,0.2978723404255319,1,1,0,0,0
0.38888888888888884,0.47222222222222227,0,8.7,6,7,56,9,28,28,29,19,0,0.26530612244897955,0.0,1013,28,10,303,0.36170212765957444,0,1,1,0,0
0.5277777777777778,0.5555555555555555,0,8.7,7,8,32,7,34,34,36,8,0,0.15306122448979592,0.0,1012,32,10,203,0.14893617021276595,0,2,1,3,0
0.36111111111111105,0.3611111111111111,0,8.7,5,1,89,11,20,21,20,14,0,0.5408163265306122,0.0,1013,17,10,297,0.2127659574468085,3,1,1,0,0
0.5555555555555556,0.611111111111111,0,8.7,7,8,27,16,34,34,34,10,8,0.33673469387755095,0.0,1014,32,10,236,0.19148936170212766,0,2,1,3,0
0.5,0.611111111111111,0,8.7,7,1,85,17,30,30,29,12,10,0.4999999999999999,0.0,1008,29,10,272,0.14893617021276595,0,1,1,0,0
0.19444444444444442,0.2222222222222222,0,8.7,5,5,100,5,21,21,21,5,0,0.346938775510204,0.0,1019,16,10,41,0.10638297872340426,3,1,1,2,0
0.36111111111111105,0.3333333333333333,0,8.7,5,7,84,5,28,28,30,11,0,0.19387755102040816,0.0,1014,27,10,317,0.2127659574468085,3,1,1,0,0
0.2777777777777778,0.19444444444444448,0,11.6,4,6,100,12,25,25,24,7,7,0.44897959183673464,0.0,1016,23,10,282,0.1276595744680851,3,1,1,0,0
0.5,0.6666666666666666,0,12.8,7,1,20,24,32,32,28,19,8,0.8163265306122448,0.0,999,27,10,76,0.23404255319148937,0,2,0,3,0
0.7499999999999999,0.6388888888888888,0,13.1,8,10,12,4,43,43,42,16,0,0.08163265306122448,0.0,1005,40,10,273,0.2978723404255319,1,2,0,3,0
0.5833333333333334,0.7499999999999999,0,13.3,8,8,4,25,41,41,34,13,39,0.5816326530612245,0.0,994,33,10,77,0.19148936170212766,2,2,0,3,1
0.4722222222222222,0.611111111111111,0,13.0,6,1,0,24,30,30,27,14,8,0.8775510204081631,0.0,1004,25,10,245,0.1702127659574468,2,0,0,1,0
0.4444444444444444,0.4444444444444445,0,11.6,7,1,17,7,19,19,19,14,12,0.43877551020408156,0.0,1009,19,10,349,0.14893617021276595,1,2,1,3,0
0.5833333333333334,0.611111111111111,0,8.7,8,9,56,12,36,36,37,6,37,0.2040816326530612,0.0,1008,36,10,272,0.10638297872340426,0,1,1,0,0
0.41666666666666663,0.4166666666666667,0,8.7,6,7,24,3,28,28,30,20,0,0.17346938775510204,0.0,1008,28,10,295,0.2978723404255319,0,0,1,1,0
0.3055555555555556,0.25,0,8.7,5,5,74,9,20,20,20,22,14,0.4999999999999999,0.0,1010,19,10,280,0.2127659574468085,3,3,1,2,0
0.3055555555555556,0.19444444444444448,0,8.7,5,1,0,13,17,17,17,11,0,0.7551020408163265,0.0,1015,13,10,329,0.10638297872340426,3,2,1,1,0
0.38888888888888884,0.3888888888888889,0,8.7,6,1,0,2,22,22,22,19,0,0.2551020408163265,0.0,1013,19,10,310,0.19148936170212766,0,2,1,1,0
0.2777777777777778,0.25,0,8.7,5,5,45,9,19,19,19,12,5,0.510204081632653,0.0,1014,17,10,44,0.1276595744680851,3,0,1,2,0
0.25,0.2222222222222222,0,8.7,5,1,42,9,13,14,13,26,23,0.683673469387755,0.0,1010,14,10,36,0.2553191489361702,3,2,1,0,0
0.5,0.6944444444444443,0,9.5,7,1,24,27,37,37,29,8,48,0.9183673469387754,0.0,997,28,7,248,0.1276595744680851,2,2,0,3,0
0.41666666666666663,0.47222222222222227,0,8.7,6,1,0,11,24,25,24,6,5,0.43877551020408156,0.0,1013,21,10,236,0.0851063829787234,0,2,1,1,0
0.5,0.5277777777777777,0,8.7,7,1,96,19,27,28,27,9,0,0.6020408163265305,0.0,1011,22,10,114,0.10638297872340426,0,1,1,0,0
0.888888888888889,0.8055555555555555,0,13.4,9,1,99,18,38,38,35,19,0,0.3571428571428571,0.0,997,34,10,129,0.3191489361702128,1,1,0,0,0
0.19444444444444442,0.2222222222222222,0,8.7,5,4,22,5,16,16,16,23,0,0.4693877551020408,0.0,1018,14,10,289,0.2765957446808511,3,0,1,1,0
0.4444444444444444,0.7222222222222221,0,13.3,6,1,54,27,37,37,30,12,45,0.8265306122448979,0.0,995,29,10,52,0.14893617021276595,2,0,0,2,1
0.2777777777777778,0.2777777777777778,0,8.7,5,6,70,7,25,25,26,17,6,0.2959183673469387,0.0,1013,25,10,122,0.2978723404255319,3,3,1,2,0
0.638888888888889,0.7499999999999999,0,9.8,8,8,38,23,42,42,36,7,69,0.4897959183673469,0.4,995,36,10,181,0.10638297872340426,2,2,0,0,1
0.7499999999999999,0.861111111111111,0,13.9,8,1,36,18,44,44,41,4,41,0.2551020408163265,0.0,996,41,10,170,0.06382978723404255,2,0,0,2,1
0.5277777777777778,0.6388888888888888,0,12.5,6,1,44,23,31,31,28,14,33,0.7653061224489796,0.0,1004,27,10,290,0.14893617021276595,0,0,0,2,0
0.5833333333333334,0.6944444444444443,0,13.1,8,9,0,23,43,43,37,8,49,0.43877551020408156,0.0,999,36,10,51,0.14893617021276595,2,0,0,1,0
0.7222222222222222,0.7222222222222221,0,13.3,9,1,82,8,33,33,34,18,3,0.19387755102040816,0.0,1002,33,10,307,0.2978723404255319,1,3,0,2,0
0.41666666666666663,0.49999999999999994,0,8.7,7,6,3,11,26,26,25,18,2,0.4081632653061224,0.0,1015,25,10,301,0.3191489361702128,0,0,1,1,0
0.7222222222222222,0.5833333333333333,0,12.9,8,10,89,9,45,45,43,3,4,0.11224489795918366,0.0,1006,40,10,200,0.06382978723404255,1,1,0,0,0
0.7777777777777778,0.7222222222222221,0,13.0,9,10,77,-1,43,43,42,7,6,0.05102040816326531,0.0,1003,41,10,124,0.1276595744680851,1,1,0,0,0
0.611111111111111,0.611111111111111,0,12.9,8,8,51,11,31,31,33,6,4,0.2551020408163265,0.0,1010,30,10,336,0.10638297872340426,1,0,0,2,0
0.25,0.3333333333333333,0,11.6,4,6,99,15,25,25,23,10,14,0.6122448979591836,0.0,1019,22,10,337,0.1702127659574468,3,1,1,0,0
0.3055555555555556,0.19444444444444448,0,8.7,5,5,41,4,18,19,18,23,0,0.3775510204081632,0.0,1010,16,10,296,0.23404255319148937,3,2,1,0,0
0.861111111111111,0.8333333333333333,0,13.4,10,1,92,10,41,41,41,6,0,0.14285714285714285,0.0,996,35,10,69,0.10638297872340426,1,1,0,0,0
0.38888888888888884,0.3888888888888889,0,8.7,6,6,54,8,26,25,26,8,0,0.3061224489795918,0.0,1015,22,10,278,0.0851063829787234,0,2,1,0,0
0.19444444444444442,0.11111111111111109,0,8.7,4,5,77,4,19,19,19,21,13,0.3571428571428571,0.0,1015,19,10,324,0.2553191489361702,3,3,1,2,0
0.8055555555555555,0.7499999999999999,0,13.3,9,10,54,13,46,46,44,11,3,0.15306122448979592,0.0,995,42,10,45,0.2127659574468085,1,0,0,2,0
0.3055555555555556,0.19444444444444448,0,8.7,5,1,20,10,15,16,15,18,0,0.683673469387755,0.0,1014,11,10,324,0.19148936170212766,3,2,1,3,0
0.16666666666666663,0.3333333333333333,0,8.7,4,1,39,15,16,16,16,35,75,0.9591836734693877,0.0,1011,15,9,119,0.44680851063829785,3,2,1,0,0
0.638888888888889,0.6944444444444443,0,13.9,7,1,66,22,31,31,28,36,22,0.7040816326530611,0.0,993,28,10,288,0.5957446808510638,2,1,0,0,1
0.8055555555555555,0.8333333333333333,0,13.4,9,1,58,11,40,40,39,16,0,0.21428571428571427,0.0,996,37,10,70,0.2978723404255319,1,0,0,2,0
0.5555555555555556,0.6666666666666666,0,13.3,7,8,42,23,40,40,34,10,58,0.4999999999999999,0.0,999,34,10,360,0.19148936170212766,2,0,0,2,1
0.3055555555555556,0.3333333333333333,0,8.7,6,1,8,11,20,21,20,17,4,0.5306122448979591,0.0,1015,20,10,61,0.19148936170212766,3,0,1,1,0
0.4444444444444444,0.6388888888888888,0,12.6,6,7,74,25,34,34,28,8,42,0.836734693877551,0.0,1001,28,10,352,0.10638297872340426,0,3,0,2,0
0.7499999999999999,0.7777777777777777,0,13.4,9,1,10,6,38,38,38,12,0,0.12244897959183673,0.0,999,36,10,343,0.2127659574468085,2,2,0,3,0
0.6666666666666666,0.8055555555555555,0,13.0,9,9,81,6,38,38,39,14,4,0.11224489795918366,0.0,1002,39,10,291,0.2553191489361702,1,3,0,2,0
0.9166666666666666,0.7777777777777777,0,13.3,9,1,31,14,41,41,40,16,1,0.19387755102040816,0.0,998,38,10,84,0.19148936170212766,1,2,0,0,0
0.4444444444444444,0.3888888888888889,0,11.6,6,8,68,4,31,31,33,12,0,0.14285714285714285,0.0,1015,31,10,58,0.23404255319148937,3,3,1,2,0
0.7777777777777778,0.8333333333333333,0,13.4,9,9,100,12,43,43,42,6,2,0.15306122448979592,0.0,999,38,10,218,0.10638297872340426,2,1,0,0,0
0.5277777777777778,0.6666666666666666,0,12.9,7,7,56,24,36,36,31,13,32,0.6632653061224489,0.0,1000,30,10,304,0.1702127659574468,2,2,0,0,0
0.4444444444444444,0.5833333333333333,0,12.8,7,1,95,7,26,26,28,25,8,0.24489795918367344,0.0,1006,27,10,108,0.2978723404255319,1,1,0,0,0
0.4444444444444444,0.47222222222222227,0,8.7,7,1,31,17,25,26,25,8,0,0.6224489795918366,0.0,1008,20,10,88,0.10638297872340426,0,0,1,1,0
0.5277777777777778,0.6666666666666666,0,11.9,6,7,74,24,41,41,34,14,61,0.5714285714285714,0.2,1001,33,10,180,0.2553191489361702,0,3,0,2,0
0.861111111111111,0.8888888888888888,0,13.9,9,9,88,15,41,41,40,17,2,0.2040816326530612,0.0,996,39,10,279,0.3191489361702128,2,1,0,0,1
0.2222222222222222,0.25,0,8.7,5,1,84,4,16,16,16,18,0,0.43877551020408156,0.0,1018,13,10,309,0.19148936170212766,3,3,1,2,0
0.19444444444444442,0.3055555555555555,0,8.7,5,5,1,7,16,16,16,30,45,0.520408163265306,0.0,1018,16,10,16,0.3191489361702128,3,0,1,1,0
0.36111111111111105,0.3333333333333333,0,8.7,6,1,69,3,17,17,17,30,9,0.3775510204081632,0.0,1012,16,10,291,0.2978723404255319,3,1,1,0,0
0.611111111111111,0.7499999999999999,0,13.8,8,9,16,20,40,40,36,25,46,0.3775510204081632,0.0,997,36,10,81,0.46808510638297873,2,2,0,3,1
